timestamp,Message,data
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.2113}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.1801}",
2023-05-03T19:33:53,"{'pow': [5.55, 9.662, 3.996, 1.906, 0.744, 4.628, 1.775, 0.706, 0.497, 0.196, 9.524, 8.596, 4.451, 2.294, 0.683, 6.441, 9.851, 4.351, 2.687, 0.571, 4.568, 11.372, 2.859, 2.386, 0.477], 'time': 1683167633.1801}",
2023-05-03T19:33:53,"{'mot': [52, 0, 0.790878, 0.046875, 0.59375, -0.140625, 0.968765, 0.156252, -0.187503, -76.563667, -22.560852, 38.281834], 'time': 1683167633.2113}",
2023-05-03T19:33:53,"{'mot': [51, 0, 0.681615, 0.40625, 0.296875, -0.53125, 1.000015, 0.125002, -0.187503, -76.563667, -25.067614, 38.281834], 'time': 1683167633.1957}",
2023-05-03T19:33:53,"{'mot': [50, 0, 0.734042, 0.125, 0.625, -0.234375, 1.000015, 0.156252, -0.218753, -76.563667, -27.852903, 38.281834], 'time': 1683167633.1801}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.1488}",
2023-05-03T19:33:53,"{'mot': [49, 0, 0.661991, 0.296875, 0.53125, -0.4375, 1.000015, 0.125002, -0.218753, -76.563667, -26.694134, 38.281834], 'time': 1683167633.1644}",
2023-05-03T19:33:53,"{'mot': [48, 0, 0.904362, -0.0625, 0.421875, 0.015625, 1.000015, 0.156252, -0.218753, -76.563667, -25.40661, 38.281834], 'time': 1683167633.1488}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.1176}",
2023-05-03T19:33:53,"{'mot': [54, 0, 0.75745, 0.078125, 0.625, -0.171875, 1.000015, 0.156252, -0.187503, -76.563667, -18.27429, 38.281834], 'time': 1683167633.2426}",
2023-05-03T19:33:53,"{'mot': [47, 0, 0.573248, 0.390625, 0.46875, -0.546875, 0.968765, 0.156252, -0.218753, -76.563667, -23.97603, 38.281834], 'time': 1683167633.1332}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.0863}",
