timestamp,Message
2023-05-03T19:51:47.974327Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168707.9613}"
2023-05-03T19:51:47.994597Z,"{'mot': [37, 0, 0.987099, -0.015625, 0.15625, 0.03125, 1.000015, 0.062501, -0.156252, -76.563667, -23.759617, 38.281834], 'time': 1683168707.9769}"
2023-05-03T19:51:47.994734Z,"{'mot': [38, 0, 0.732877, 0.15625, 0.625, -0.21875, 1.000015, 0.093751, -0.156252, -76.563667, -21.383656, 38.281834], 'time': 1683168707.9926}"
2023-05-03T19:51:47.994820Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168707.9926}"
2023-05-03T19:51:48.034105Z,"{'mot': [39, 0, 0.987099, -0.015625, 0.15625, 0.03125, 1.000015, 0.062501, -0.156252, -76.563667, -23.073473, 38.281834], 'time': 1683168708.0082}"
2023-05-03T19:51:48.034249Z,"{'mot': [40, 0, 0.970638, -0.0625, 0.21875, 0.078125, 1.000015, 0.062501, -0.156252, -76.563667, -20.766127, 38.281834], 'time': 1683168708.0238}"
2023-05-03T19:51:48.034343Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.0238}"
2023-05-03T19:51:48.074341Z,"{'mot': [41, 0, 0.938931, -0.015625, 0.34375, 0.0, 1.000015, 0.062501, -0.156252, -76.563667, -18.689514, 38.281834], 'time': 1683168708.0394}"
2023-05-03T19:51:48.074535Z,"{'mot': [42, 0, 0.793498, 0.25, 0.46875, -0.296875, 1.000015, 0.062501, -0.156252, -76.563667, -16.820562, 38.281834], 'time': 1683168708.0551}"
2023-05-03T19:51:48.074743Z,"{'mot': [43, 0, 0.72349, 0.25, 0.5625, -0.3125, 1.000015, 0.062501, -0.156252, -76.563667, -15.138506, 38.281834], 'time': 1683168708.0707}"
2023-05-03T19:51:48.074901Z,"{'pow': [5.616, 3.653, 1.26, 0.794, 0.431, 1.806, 1.357, 1.123, 0.422, 0.179, 4.967, 1.166, 1.671, 0.961, 0.457, 7.506, 3.896, 2.294, 1.444, 0.398, 7.803, 4.005, 1.136, 0.924, 0.3], 'time': 1683168708.0551}"
2023-05-03T19:51:48.075018Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.0551}"
2023-05-03T19:51:48.114421Z,"{'mot': [44, 0, 0.662728, 0.28125, 0.59375, -0.359375, 1.000015, 0.062501, -0.156252, -76.563667, -17.452839, 38.281834], 'time': 1683168708.0863}"
2023-05-03T19:51:48.114597Z,"{'mot': [45, 0, 0.708314, 0.21875, 0.609375, -0.28125, 1.000015, 0.062501, -0.156252, -76.563667, -19.535738, 38.281834], 'time': 1683168708.1019}"
2023-05-03T19:51:48.114706Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.0863}"
2023-05-03T19:51:48.154108Z,"{'mot': [46, 0, 0.578758, 0.40625, 0.5, -0.5, 1.000015, 0.062501, -0.156252, -76.563667, -17.582165, 38.281834], 'time': 1683168708.1176}"
2023-05-03T19:51:48.154270Z,"{'mot': [47, 0, 0.929917, -0.046875, 0.359375, 0.0625, 1.000015, 0.062501, -0.156252, -76.563667, -15.823948, 38.281834], 'time': 1683168708.1332}"
2023-05-03T19:51:48.154404Z,"{'mot': [48, 0, 0.839544, 0.125, 0.5, -0.171875, 1.000015, 0.062501, -0.156252, -76.563667, -14.241553, 38.281834], 'time': 1683168708.1488}"
2023-05-03T19:51:48.154488Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.1176}"
2023-05-03T19:51:48.154562Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.1488}"
2023-05-03T19:51:48.174369Z,"{'mot': [49, 0, 0.522445, 0.453125, 0.453125, -0.5625, 1.000015, 0.062501, -0.156252, -76.563667, -12.817398, 38.281834], 'time': 1683168708.1644}"
2023-05-03T19:51:48.214530Z,"{'mot': [50, 0, 0.995351, -0.015625, 0.09375, 0.015625, 1.000015, 0.062501, -0.156252, -76.563667, -11.535658, 38.281834], 'time': 1683168708.1801}"
2023-05-03T19:51:48.214680Z,"{'mot': [51, 0, 0.989076, -0.046875, 0.125, 0.0625, 1.000015, 0.062501, -0.156252, -76.563667, -14.210276, 38.281834], 'time': 1683168708.1957}"
2023-05-03T19:51:48.214791Z,"{'mot': [52, 0, 0.980025, -0.0625, 0.171875, 0.078125, 1.000015, 0.062501, -0.156252, -76.563667, -16.617432, 38.281834], 'time': 1683168708.2113}"
2023-05-03T19:51:48.214923Z,"{'pow': [5.454, 3.261, 1.009, 0.77, 0.381, 2.001, 1.19, 1.046, 0.407, 0.191, 4.242, 1.176, 1.594, 0.92, 0.496, 5.898, 3.603, 2.017, 0.952, 0.395, 6.527, 3.311, 0.933, 0.816, 0.303], 'time': 1683168708.1801}"
2023-05-03T19:51:48.215016Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.1801}"
2023-05-03T19:51:48.215104Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.2113}"
2023-05-03T19:51:48.253786Z,"{'mot': [53, 0, 0.956449, -0.046875, 0.28125, 0.0625, 1.000015, 0.062501, -0.156252, -76.563667, -14.955688, 38.281834], 'time': 1683168708.2269}"
2023-05-03T19:51:48.253938Z,"{'mot': [54, 0, 0.888979, 0.109375, 0.421875, -0.140625, 1.000015, 0.062501, -0.156252, -76.563667, -17.288303, 38.281834], 'time': 1683168708.2426}"
2023-05-03T19:51:48.254043Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.2426}"
2023-05-03T19:51:48.294433Z,"{'mot': [55, 0, 0.669873, 0.375, 0.453125, -0.453125, 1.000015, 0.062501, -0.156252, -76.563667, -15.559473, 38.281834], 'time': 1683168708.2582}"
2023-05-03T19:51:48.294602Z,"{'mot': [56, 0, 0.792728, -0.015625, 0.609375, 0.0, 1.000015, 0.062501, -0.156252, -76.563667, -14.003526, 38.281834], 'time': 1683168708.2738}"
2023-05-03T19:51:48.294732Z,"{'mot': [57, 0, 0.999756, 0.015625, 0.015625, 0.0, 1.000015, 0.062501, -0.125002, -76.563667, -12.603173, 38.281834], 'time': 1683168708.2894}"
2023-05-03T19:51:48.294838Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.2738}"
2023-05-03T19:51:48.314078Z,"{'mot': [58, 0, 0.999756, 0.015625, 0.015625, 0.0, 1.000015, 0.062501, -0.156252, -76.563667, -11.342855, 38.281834], 'time': 1683168708.3051}"
2023-05-03T19:51:48.314227Z,"{'pow': [4.86, 3.364, 0.852, 0.791, 0.337, 2.04, 1.013, 0.956, 0.412, 0.206, 3.525, 1.422, 1.444, 0.891, 0.521, 4.482, 3.532, 1.778, 0.608, 0.388, 5.275, 2.948, 0.917, 0.786, 0.309], 'time': 1683168708.3051}"
2023-05-03T19:51:48.314313Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.3051}"
2023-05-03T19:51:48.354520Z,"{'mot': [59, 0, 0.999634, 0.015625, 0.015625, -0.015625, 1.000015, 0.062501, -0.156252, -76.563667, -14.036754, 38.281834], 'time': 1683168708.3207}"
2023-05-03T19:51:48.354666Z,"{'mot': [60, 0, 0.999267, 0.03125, 0.015625, -0.015625, 1.000015, 0.062501, -0.156252, -76.563667, -16.461262, 38.281834], 'time': 1683168708.3363}"
2023-05-03T19:51:48.354780Z,"{'mot': [61, 0, 0.99829, 0.046875, 0.015625, -0.03125, 1.000015, 0.062501, -0.156252, -76.563667, -18.643318, 38.281834], 'time': 1683168708.3519}"
2023-05-03T19:51:48.354878Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.3363}"
2023-05-03T19:51:48.394102Z,"{'mot': [62, 0, 0.996821, 0.0625, 0.015625, -0.046875, 1.000015, 0.062501, -0.156252, -76.563667, -16.778986, 38.281834], 'time': 1683168708.3676}"
2023-05-03T19:51:48.394228Z,"{'mot': [63, 0, 0.993386, 0.078125, 0.03125, -0.078125, 1.000015, 0.093751, -0.156252, -76.563667, -15.101089, 38.281834], 'time': 1683168708.3832}"
2023-05-03T19:51:48.394310Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.3676}"
2023-05-03T19:51:48.434385Z,"{'mot': [0, 0, 0.984995, 0.109375, 0.046875, -0.125, 1.000015, 0.062501, -0.156252, -76.563667, -17.419163, 38.281834], 'time': 1683168708.3988}"
2023-05-03T19:51:48.434546Z,"{'mot': [1, 0, 0.96395, 0.171875, 0.078125, -0.1875, 1.031266, 0.062501, -0.156252, -76.563667, -15.677246, 38.281834], 'time': 1683168708.4144}"
2023-05-03T19:51:48.434691Z,"{'mot': [2, 0, 0.93267, 0.21875, 0.140625, -0.25, 1.000015, 0.062501, -0.125002, -76.563667, -14.109522, 38.281834], 'time': 1683168708.4301}"
2023-05-03T19:51:48.434845Z,"{'pow': [4.252, 4.148, 0.875, 0.861, 0.309, 1.979, 0.875, 0.879, 0.432, 0.226, 3.175, 2.208, 1.303, 0.899, 0.526, 3.51, 3.844, 1.828, 0.503, 0.377, 4.41, 3.165, 1.143, 0.825, 0.318], 'time': 1683168708.4301}"
2023-05-03T19:51:48.434950Z,"{'signal': 1.0, 'dev': [4, 4, 4, 4, 4, 100], 'batteryPercent': 80, 'time': 1683168708.4301}"
2023-05-03T19:51:48.435063Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.3988}"
2023-05-03T19:51:48.435164Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.4301}"
2023-05-03T19:51:48.474681Z,"{'mot': [3, 0, 0.876533, 0.234375, 0.3125, -0.28125, 1.000015, 0.062501, -0.125002, -76.563667, -16.526752, 38.281834], 'time': 1683168708.4457}"
2023-05-03T19:51:48.474847Z,"{'mot': [4, 0, 0.820126, 0.125, 0.53125, -0.171875, 1.000015, 0.062501, -0.156252, -76.563667, -18.702261, 38.281834], 'time': 1683168708.4613}"
2023-05-03T19:51:48.474945Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.4613}"
2023-05-03T19:51:48.494733Z,"{'mot': [5, 0, 0.540137, 0.4375, 0.484375, -0.53125, 1.000015, 0.062501, -0.156252, -76.563667, -20.660219, 38.281834], 'time': 1683168708.4769}"
2023-05-03T19:51:48.494901Z,"{'mot': [6, 0, 0.876533, 0.234375, 0.3125, -0.28125, 1.000015, 0.062501, -0.125002, -76.563667, -18.594196, 38.281834], 'time': 1683168708.4926}"
2023-05-03T19:51:48.495010Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.4926}"
2023-05-03T19:51:48.534287Z,"{'mot': [7, 0, 0.540137, 0.4375, 0.484375, -0.53125, 1.000015, 0.062501, -0.156252, -76.563667, -20.56296, 38.281834], 'time': 1683168708.5082}"
2023-05-03T19:51:48.534445Z,"{'mot': [8, 0, 0.991541, -0.015625, 0.125, 0.03125, 1.000015, 0.062501, -0.156252, -76.563667, -18.506664, 38.281834], 'time': 1683168708.5238}"
2023-05-03T19:51:48.534552Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.5238}"
2023-05-03T19:51:48.574361Z,"{'mot': [9, 0, 0.977156, -0.0625, 0.1875, 0.078125, 1.031266, 0.062501, -0.156252, -76.563667, -16.655998, 38.281834], 'time': 1683168708.5394}"
2023-05-03T19:51:48.574535Z,"{'mot': [10, 0, 0.957342, -0.046875, 0.28125, 0.046875, 1.000015, 0.062501, -0.156252, -76.563667, -14.990398, 38.281834], 'time': 1683168708.5551}"
2023-05-03T19:51:48.574671Z,"{'mot': [11, 0, 0.888979, 0.109375, 0.421875, -0.140625, 1.000015, 0.062501, -0.156252, -76.563667, -13.491359, 38.281834], 'time': 1683168708.5707}"
2023-05-03T19:51:48.574821Z,"{'pow': [3.806, 5.563, 1.109, 0.97, 0.295, 1.911, 0.792, 0.832, 0.457, 0.251, 3.53, 3.765, 1.259, 0.952, 0.508, 3.359, 4.549, 2.301, 0.63, 0.364, 3.981, 4.046, 1.571, 0.898, 0.324], 'time': 1683168708.5551}"
2023-05-03T19:51:48.574909Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.5551}"
2023-05-03T19:51:48.614238Z,"{'mot': [12, 0, 0.659034, 0.375, 0.46875, -0.453125, 1.000015, 0.062501, -0.156252, -76.563667, -15.970406, 38.281834], 'time': 1683168708.5863}"
2023-05-03T19:51:48.614374Z,"{'mot': [13, 0, 0.792728, -0.015625, 0.609375, 0.0, 1.000015, 0.062501, -0.156252, -76.563667, -18.20155, 38.281834], 'time': 1683168708.6019}"
2023-05-03T19:51:48.614455Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.5863}"
2023-05-03T19:51:48.654194Z,"{'mot': [14, 0, 0.995841, 0.0625, 0.046875, -0.046875, 1.000015, 0.062501, -0.156252, -76.563667, -20.209578, 38.281834], 'time': 1683168708.6176}"
2023-05-03T19:51:48.654368Z,"{'mot': [15, 0, 0.988459, 0.09375, 0.046875, -0.109375, 1.000015, 0.062501, -0.156252, -76.563667, -18.18862, 38.281834], 'time': 1683168708.6332}"
2023-05-03T19:51:48.654482Z,"{'mot': [16, 0, 0.975656, 0.140625, 0.0625, -0.15625, 1.000015, 0.062501, -0.156252, -76.563667, -16.369757, 38.281834], 'time': 1683168708.6488}"
2023-05-03T19:51:48.654572Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.6176}"
2023-05-03T19:51:48.654654Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.6488}"
2023-05-03T19:51:48.674366Z,"{'mot': [17, 0, 0.948117, 0.203125, 0.109375, -0.21875, 1.000015, 0.062501, -0.156252, -76.563667, -18.560965, 38.281834], 'time': 1683168708.6644}"
2023-05-03T19:51:48.714207Z,"{'mot': [18, 0, 0.896363, 0.25, 0.234375, -0.28125, 1.000015, 0.062501, -0.156252, -76.563667, -16.704868, 38.281834], 'time': 1683168708.6801}"
2023-05-03T19:51:48.714339Z,"{'mot': [19, 0, 0.83838, 0.171875, 0.46875, -0.21875, 1.000015, 0.062501, -0.156252, -76.563667, -18.862566, 38.281834], 'time': 1683168708.6957}"
2023-05-03T19:51:48.714439Z,"{'mot': [20, 0, 0.735372, 0.25, 0.546875, -0.3125, 1.000015, 0.03125, -0.156252, -76.563667, -16.976309, 38.281834], 'time': 1683168708.7113}"
2023-05-03T19:51:48.714558Z,"{'pow': [3.824, 7.259, 1.504, 1.086, 0.291, 1.926, 0.761, 0.819, 0.477, 0.275, 4.742, 6.053, 1.351, 1.04, 0.47, 3.745, 5.467, 3.129, 0.895, 0.35, 3.866, 5.387, 2.072, 0.963, 0.324], 'time': 1683168708.6801}"
2023-05-03T19:51:48.714663Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.6801}"
2023-05-03T19:51:48.714762Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.7113}"
2023-05-03T19:51:48.754448Z,"{'mot': [21, 0, 0.698072, 0.25, 0.59375, -0.3125, 1.000015, 0.062501, -0.156252, -76.563667, -15.278678, 38.281834], 'time': 1683168708.7269}"
2023-05-03T19:51:48.754586Z,"{'mot': [22, 0, 0.641006, 0.328125, 0.5625, -0.40625, 1.000015, 0.062501, -0.156252, -76.563667, -17.578993, 38.281834], 'time': 1683168708.7426}"
2023-05-03T19:51:48.754679Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.7426}"
2023-05-03T19:51:48.794148Z,"{'mot': [23, 0, 0.76243, 0.046875, 0.640625, -0.078125, 1.000015, 0.062501, -0.156252, -76.563667, -15.821095, 38.281834], 'time': 1683168708.7582}"
2023-05-03T19:51:48.794310Z,"{'mot': [24, 0, 0.992772, 0.078125, 0.046875, -0.078125, 1.000015, 0.062501, -0.156252, -76.563667, -14.238985, 38.281834], 'time': 1683168708.7738}"
2023-05-03T19:51:48.794414Z,"{'mot': [25, 0, 0.981021, 0.125, 0.046875, -0.140625, 1.000015, 0.03125, -0.156252, -76.563667, -12.815086, 38.281834], 'time': 1683168708.7894}"
2023-05-03T19:51:48.794496Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.7738}"
2023-05-03T19:51:48.814947Z,"{'mot': [26, 0, 0.957852, 0.1875, 0.078125, -0.203125, 1.000015, 0.062501, -0.156252, -76.563667, -11.533578, 38.281834], 'time': 1683168708.8051}"
2023-05-03T19:51:48.815107Z,"{'pow': [4.192, 8.708, 1.946, 1.168, 0.287, 2.045, 0.76, 0.829, 0.484, 0.292, 6.709, 8.711, 1.55, 1.138, 0.417, 4.416, 6.308, 4.051, 1.173, 0.336, 3.839, 6.767, 2.49, 0.989, 0.318], 'time': 1683168708.8051}"
2023-05-03T19:51:48.815200Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.8051}"
2023-05-03T19:51:48.854075Z,"{'mot': [27, 0, 0.913227, 0.25, 0.15625, -0.28125, 1.000015, 0.062501, -0.156252, -76.563667, -14.208404, 38.281834], 'time': 1683168708.8207}"
2023-05-03T19:51:48.854200Z,"{'mot': [28, 0, 0.85167, 0.234375, 0.375, -0.28125, 1.000015, 0.062501, -0.156252, -76.563667, -16.615746, 38.281834], 'time': 1683168708.8363}"
2023-05-03T19:51:48.854299Z,"{'mot': [29, 0, 0.793344, 0.109375, 0.578125, -0.15625, 1.031266, 0.062501, -0.156252, -76.563667, -14.954172, 38.281834], 'time': 1683168708.8519}"
2023-05-03T19:51:48.854378Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.8363}"
2023-05-03T19:51:48.893706Z,"{'mot': [30, 0, 0.503164, 0.484375, 0.421875, -0.578125, 1.000015, 0.062501, -0.156252, -76.563667, -13.458755, 38.281834], 'time': 1683168708.8676}"
2023-05-03T19:51:48.893835Z,"{'mot': [31, 0, 0.85167, 0.234375, 0.375, -0.28125, 1.000015, 0.062501, -0.156252, -76.563667, -15.941063, 38.281834], 'time': 1683168708.8832}"
2023-05-03T19:51:48.893915Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.8676}"
2023-05-03T19:51:48.934836Z,"{'mot': [32, 0, 0.978529, -0.015625, 0.203125, 0.03125, 1.000015, 0.062501, -0.156252, -76.563667, -14.346956, 38.281834], 'time': 1683168708.8988}"
2023-05-03T19:51:48.934990Z,"{'mot': [33, 0, 0.954405, -0.0625, 0.28125, 0.078125, 1.000015, 0.062501, -0.156252, -76.563667, -16.740444, 38.281834], 'time': 1683168708.9144}"
2023-05-03T19:51:48.935093Z,"{'mot': [34, 0, 0.892131, 0.0625, 0.4375, -0.09375, 1.000015, 0.062501, -0.156252, -76.563667, -15.0664, 38.281834], 'time': 1683168708.9301}"
2023-05-03T19:51:48.935211Z,"{'pow': [4.822, 9.467, 2.304, 1.19, 0.283, 2.212, 0.773, 0.846, 0.478, 0.296, 9.052, 11.153, 1.776, 1.227, 0.362, 5.092, 6.764, 4.722, 1.366, 0.324, 3.821, 7.719, 2.699, 0.971, 0.313], 'time': 1683168708.9301}"
2023-05-03T19:51:48.935291Z,"{'signal': 1.0, 'dev': [4, 4, 4, 4, 4, 100], 'batteryPercent': 80, 'time': 1683168708.9301}"
2023-05-03T19:51:48.935368Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.8988}"
2023-05-03T19:51:48.935441Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.9301}"
2023-05-03T19:51:48.974867Z,"{'mot': [35, 0, 0.61694, 0.40625, 0.46875, -0.484375, 1.000015, 0.062501, -0.156252, -76.563667, -17.387943, 38.281834], 'time': 1683168708.9457}"
2023-05-03T19:51:48.975067Z,"{'mot': [36, 0, 0.872345, -0.046875, 0.484375, 0.046875, 1.000015, 0.062501, -0.156252, -76.563667, -15.649149, 38.281834], 'time': 1683168708.9613}"
2023-05-03T19:51:48.975159Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.9613}"
2023-05-03T19:51:48.993937Z,"{'mot': [37, 0, 0.589002, 0.390625, 0.515625, -0.484375, 1.000015, 0.062501, -0.156252, -76.563667, -17.912416, 38.281834], 'time': 1683168708.9769}"
2023-05-03T19:51:48.994051Z,"{'mot': [38, 0, 0.846062, -0.03125, 0.53125, 0.03125, 1.000015, 0.03125, -0.156252, -76.563667, -16.121176, 38.281834], 'time': 1683168708.9926}"
2023-05-03T19:51:48.994132Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168708.9926}"
2023-05-03T19:51:49.034309Z,"{'mot': [39, 0, 0.627728, 0.421875, 0.421875, -0.5, 1.000015, 0.03125, -0.125002, -76.563667, -14.509058, 38.281834], 'time': 1683168709.0082}"
2023-05-03T19:51:49.034470Z,"{'mot': [40, 0, 0.846927, -0.015625, 0.53125, 0.015625, 1.000015, 0.03125, -0.156252, -76.563667, -13.058152, 38.281834], 'time': 1683168709.0238}"
2023-05-03T19:51:49.034561Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.0238}"
2023-05-03T19:51:49.074754Z,"{'mot': [41, 0, 0.580863, 0.4375, 0.453125, -0.515625, 1.000015, 0.03125, -0.156252, -76.563667, -11.752337, 38.281834], 'time': 1683168709.0394}"
2023-05-03T19:51:49.074897Z,"{'mot': [42, 0, 0.925311, -0.03125, 0.375, 0.046875, 1.000015, 0.03125, -0.156252, -76.563667, -10.577104, 38.281834], 'time': 1683168709.0551}"
2023-05-03T19:51:49.075013Z,"{'mot': [43, 0, 0.814451, 0.171875, 0.515625, -0.203125, 1.000015, 0.062501, -0.156252, -76.563667, -13.347576, 38.281834], 'time': 1683168709.0707}"
2023-05-03T19:51:49.075219Z,"{'pow': [5.377, 9.238, 2.441, 1.144, 0.278, 2.33, 0.797, 0.857, 0.465, 0.287, 11.224, 12.803, 1.912, 1.286, 0.315, 5.599, 6.605, 4.848, 1.413, 0.313, 3.769, 7.843, 2.618, 0.914, 0.32], 'time': 1683168709.0551}"
2023-05-03T19:51:49.075402Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.0551}"
2023-05-03T19:51:49.114168Z,"{'mot': [44, 0, 0.567039, 0.421875, 0.484375, -0.515625, 1.000015, 0.03125, -0.156252, -76.563667, -15.841002, 38.281834], 'time': 1683168709.0863}"
2023-05-03T19:51:49.114326Z,"{'mot': [45, 0, 0.962429, -0.03125, 0.265625, 0.046875, 1.000015, 0.03125, -0.156252, -76.563667, -18.085085, 38.281834], 'time': 1683168709.1019}"
2023-05-03T19:51:49.114418Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.0863}"
2023-05-03T19:51:49.134414Z,"{'mot': [46, 0, 0.926761, -0.015625, 0.375, 0.015625, 1.000015, 0.062501, -0.156252, -76.563667, -20.104761, 38.281834], 'time': 1683168709.1176}"
2023-05-03T19:51:49.134557Z,"{'mot': [47, 0, 0.753734, 0.28125, 0.484375, -0.34375, 1.000015, 0.03125, -0.156252, -76.563667, -18.094284, 38.281834], 'time': 1683168709.1332}"
2023-05-03T19:51:49.134646Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.1176}"
2023-05-03T19:51:49.174428Z,"{'mot': [48, 0, 0.71892, 0.203125, 0.609375, -0.265625, 1.000015, 0.03125, -0.156252, -76.563667, -20.113039, 38.281834], 'time': 1683168709.1488}"
2023-05-03T19:51:49.174601Z,"{'mot': [49, 0, 0.926761, -0.015625, 0.375, 0.015625, 1.000015, 0.062501, -0.156252, -76.563667, -21.929918, 38.281834], 'time': 1683168709.1644}"
2023-05-03T19:51:49.174710Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.1488}"
2023-05-03T19:51:49.214029Z,"{'mot': [50, 0, 0.55331, 0.421875, 0.5, -0.515625, 1.000015, 0.062501, -0.156252, -76.563667, -23.565111, 38.281834], 'time': 1683168709.1801}"
2023-05-03T19:51:49.214164Z,"{'mot': [51, 0, 0.961795, -0.046875, 0.265625, 0.046875, 1.000015, 0.062501, -0.156252, -76.563667, -25.036783, 38.281834], 'time': 1683168709.1957}"
2023-05-03T19:51:49.214272Z,"{'mot': [52, 0, 0.92055, 0.0, 0.390625, 0.0, 1.000015, 0.062501, -0.156252, -76.563667, -22.533104, 38.281834], 'time': 1683168709.2113}"
2023-05-03T19:51:49.214402Z,"{'pow': [5.634, 8.068, 2.295, 1.043, 0.277, 2.322, 0.844, 0.852, 0.445, 0.269, 12.721, 13.36, 1.919, 1.298, 0.284, 5.844, 5.839, 4.368, 1.303, 0.3, 3.669, 7.081, 2.268, 0.827, 0.343], 'time': 1683168709.1801}"
2023-05-03T19:51:49.214493Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.1801}"
2023-05-03T19:51:49.214574Z,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.2113}"
